date;asset;indexed_value
2025-08-05;ETF;2138,65
2025-08-06;ETF;2154,63
2025-08-07;ETF;2159,74
2025-08-08;ETF;2172,43
2025-08-11;ETF;2166,66
2025-08-12;ETF;2190,38
2025-08-13;ETF;2200,43
2025-08-14;ETF;2196,97
2025-08-15;ETF;2197,47
2025-08-18;ETF;2197,96
2025-08-19;ETF;2186,27
2025-08-20;ETF;2183,79
2025-08-21;ETF;2175,39
2025-08-22;ETF;2211,31
2025-08-25;ETF;2196,97
2025-08-26;ETF;2201,59
2025-08-27;ETF;2202,41
2025-08-28;ETF;2211,31
2025-08-29;ETF;2198,46
2025-09-02;ETF;2182,97
2025-09-03;ETF;2192,2
2025-09-04;ETF;2206,86
2025-09-05;ETF;2208,84
2025-09-08;ETF;2219,55
2025-09-09;ETF;2222,84
2025-09-10;ETF;2227,78
2025-09-11;ETF;2249,7
2025-09-12;ETF;2246,4
2025-09-15;ETF;2261,06
2025-09-16;ETF;2258,76
2025-09-17;ETF;2256,61
2025-09-18;ETF;2266,01
2025-09-19;ETF;2269,63
2025-09-22;ETF;2280,34
2025-09-23;ETF;2271,77
2025-09-24;ETF;2262,05
2025-09-25;ETF;2250,85
2025-09-26;ETF;2262,71
2025-09-29;ETF;2268,31
2025-09-30;ETF;2277,54
2025-10-01;ETF;2289,07
2025-10-02;ETF;2294,34
2025-10-03;ETF;2298,3
2025-10-06;ETF;2307,36
2025-10-07;ETF;2293,52
2025-10-08;ETF;2307,03
2025-10-09;ETF;2295,83
2025-10-10;ETF;2235,86
2025-10-13;ETF;2270,62
2025-10-14;ETF;2268,31
2025-10-15;ETF;2282,81
2025-10-16;ETF;2274,9
2025-10-17;ETF;2283,96
2025-10-20;ETF;2306,86
2025-10-21;ETF;2300,11
2025-10-22;ETF;2291,05
2025-10-23;ETF;2305,71
2025-10-24;ETF;2320,7
2025-10-27;ETF;2345,09
2025-10-28;ETF;2348,55
2025-10-29;ETF;2348,71
2025-10-30;ETF;2325,81
2025-10-31;ETF;2329,76
2025-11-03;ETF;2334,87
2025-11-04;ETF;2305,05
2025-11-05;ETF;2315,76
2025-11-06;ETF;2295,66
2025-11-07;ETF;2298,96
2025-11-10;ETF;2332,57
2025-11-11;ETF;2340,31
2025-11-12;ETF;2344,92
2025-11-13;ETF;2309,01
2025-11-14;ETF;2307,85
2025-11-17;ETF;2283,14
2025-11-18;ETF;2263,53
2025-11-19;ETF;2266,66
2025-11-20;ETF;2232,4
2025-11-21;ETF;2254,47
2025-11-24;ETF;2279,52
2025-11-25;ETF;2300,27
2025-11-26;ETF;2319,22
2025-11-28;ETF;2330,75
2025-12-01;ETF;2320,37
2025-12-02;ETF;2325,48
2025-12-03;ETF;2334,21
2025-12-04;ETF;2338,99
2025-12-05;ETF;2341,13
2025-12-08;ETF;2335,53
2025-12-09;ETF;2333,72
2025-12-10;ETF;2352,67
2025-12-11;ETF;2358,93
2025-12-12;ETF;2335,7
2025-12-15;ETF;2336,19
2025-12-16;ETF;2326,63
2025-12-17;ETF;2302,87
2025-12-18;ETF;2321,98
2025-12-19;ETF;2341,92
2025-12-22;ETF;2355,72
2025-12-23;ETF;2367,69
2025-12-24;ETF;2371,84
2025-12-26;ETF;2375,0
2025-12-29;ETF;2366,85
2025-12-30;ETF;2366,85
2025-12-31;ETF;2351,56
2026-01-02;ETF;2368,18
2026-01-05;ETF;2387,96
2026-01-06;ETF;2399,1
2026-01-07;ETF;2390,12
2026-01-08;ETF;2389,46
2026-01-09;ETF;2405,74
2026-01-12;ETF;2416,22
2026-01-13;ETF;2408,07
2026-01-14;ETF;2405,08
2026-01-15;ETF;2409,9
2026-01-16;ETF;2409,9
2026-01-20;ETF;2366,02
2026-01-21;ETF;2393,45
2026-01-22;ETF;2406,74
2026-01-23;ETF;2412,56
2026-01-26;ETF;2421,87
2026-01-27;ETF;2444,14
2026-01-28;ETF;2440,48
2026-01-29;ETF;2438,15
2026-01-30;ETF;2418,21
2026-02-02;ETF;2431,67
2026-02-03;ETF;2418,87
2026-02-04;ETF;2409,73
2026-02-05;ETF;2380,15
2026-02-06;ETF;2431,17
2026-02-09;ETF;2449,95
2026-02-10;ETF;2448,29
2026-02-11;ETF;2454,94
2026-02-12;ETF;2420,7
2026-02-13;ETF;2425,52
2026-02-17;ETF;2426,52
2026-02-18;ETF;2436,99
2026-02-19;ETF;2432,17
2026-02-20;ETF;2453,61
2026-02-23;ETF;2430,84
2026-02-24;ETF;2448,62
2026-02-25;ETF;2470,56
2026-02-26;ETF;2458,93
2026-02-27;ETF;2449,46
2026-03-02;ETF;2435,66
2026-03-03;ETF;2387,96
2026-03-04;ETF;2409,9
2026-03-05;ETF;2381,98
2026-03-06;ETF;2354,72
2026-03-09;ETF;2377,49
2026-03-10;ETF;2377,49
2026-03-11;ETF;2375,66
2026-03-12;ETF;2334,28
2026-03-13;ETF;2319,15
2026-03-16;ETF;2351,4
2026-03-17;ETF;2358,05
2026-03-18;ETF;2321,98
2026-03-19;ETF;2316,5
2026-03-20;ETF;2269,29
2026-03-23;ETF;2307,02
2026-03-24;ETF;2294,22
2026-03-25;ETF;2315,83
2026-03-26;ETF;2266,64
2026-03-27;ETF;2236,22
2026-03-30;ETF;2230,24
2026-03-31;ETF;2299,71
2026-04-01;ETF;2321,32
2026-04-02;ETF;2317,49
2026-04-06;ETF;2329,29
2026-04-07;ETF;2330,12
2026-04-08;ETF;2403,58
2026-04-09;ETF;2411,06
2026-04-10;ETF;2410,56
2026-04-13;ETF;2433,33
2026-04-14;ETF;2461,59
2026-04-15;ETF;2473,06
2026-04-16;ETF;2474,72
2026-04-17;ETF;2507,96
2026-04-20;ETF;2499,81
2026-04-21;ETF;2472,06
2026-04-22;ETF;2495,83
2026-04-23;ETF;2480,53
2026-04-24;ETF;2501,14
2026-04-27;ETF;2501,48
2026-04-28;ETF;2486,68
2026-04-29;ETF;2478,71
2026-04-30;ETF;2518,59
